ts,ProductID,Type,Airtemperature[°C],Processtemperature[°C],Rotationalspeed[rpm],Torque[Nm],Toolwear[min],FailureType
2023-06-11 06:15:00,L48165,L,24.25,35.05000000000001,1748,25.3,144,No Failure
2023-06-11 06:30:00,H30400,H,24.25,34.950000000000045,1638,32.5,146,No Failure
2023-06-11 06:45:00,M15847,M,24.15000000000004,34.950000000000045,1534,33.8,151,No Failure
2023-06-11 07:00:00,H30402,H,24.15000000000004,34.950000000000045,1774,25.9,154,No Failure
2023-06-11 07:15:00,M15849,M,24.05000000000001,34.85000000000002,2119,18.3,159,No Failure
2023-06-11 07:30:00,L48170,L,24.05000000000001,34.85000000000002,1414,48.3,162,No Failure
2023-06-11 07:45:00,M15851,M,23.950000000000045,34.85000000000002,1523,42.0,164,No Failure
2023-06-11 08:00:00,L48172,L,23.950000000000045,34.950000000000045,1651,35.7,167,No Failure
2023-06-11 08:15:00,M15853,M,23.950000000000045,34.950000000000045,1485,36.0,169,No Failure
2023-06-11 08:30:00,M15854,M,24.05000000000001,35.05000000000001,1168,63.4,172,No Failure
2023-06-11 08:45:00,L48175,L,24.15000000000004,35.150000000000034,1566,35.8,175,No Failure
2023-06-11 09:00:00,M15856,M,24.15000000000004,35.05000000000001,1286,51.1,177,No Failure
2023-06-11 09:15:00,M15857,M,24.15000000000004,35.05000000000001,1446,45.9,180,No Failure
2023-06-11 09:30:00,M15858,M,24.25,35.05000000000001,2071,19.4,183,No Failure
2023-06-11 09:45:00,L48179,L,24.15000000000004,34.950000000000045,1560,33.2,186,No Failure
2023-06-11 10:00:00,L48180,L,24.15000000000004,34.950000000000045,1654,29.6,188,No Failure
2023-06-11 10:15:00,L48181,L,24.15000000000004,34.950000000000045,1662,32.9,190,No Failure
2023-06-11 10:30:00,L48182,L,24.15000000000004,35.05000000000001,1646,35.0,192,No Failure
2023-06-11 10:45:00,L48183,L,24.05000000000001,34.950000000000045,1444,46.7,194,No Failure
2023-06-11 11:00:00,H30418,H,24.15000000000004,35.05000000000001,1424,42.0,196,No Failure
2023-06-11 11:15:00,L48185,L,24.05000000000001,35.05000000000001,1382,52.0,201,No Failure
2023-06-11 11:30:00,L48186,L,24.05000000000001,34.950000000000045,1413,53.4,203,No Failure
2023-06-11 11:45:00,M15867,M,24.05000000000001,35.05000000000001,1633,31.1,0,No Failure
2023-06-11 12:00:00,L48188,L,24.05000000000001,34.950000000000045,1441,41.7,3,No Failure
2023-06-11 12:15:00,M15869,M,24.05000000000001,35.05000000000001,1385,44.0,5,No Failure
2023-06-11 12:30:00,M15870,M,24.05000000000001,35.05000000000001,1552,34.8,8,No Failure
2023-06-11 12:45:00,M15871,M,24.05000000000001,35.150000000000034,1451,42.8,11,No Failure
2023-06-11 13:00:00,M15872,M,23.950000000000045,34.950000000000045,1433,38.5,14,No Failure
2023-06-11 13:15:00,M15873,M,23.950000000000045,35.05000000000001,1619,29.7,17,No Failure
2023-06-11 13:30:00,L48194,L,24.05000000000001,35.05000000000001,1445,41.8,20,No Failure
2023-06-11 13:45:00,L48195,L,24.05000000000001,35.05000000000001,1356,43.6,22,No Failure
2023-06-11 14:00:00,M15876,M,24.15000000000004,35.05000000000001,1319,68.3,24,Power Failure
2023-06-11 14:15:00,L48197,L,24.15000000000004,35.05000000000001,1637,31.6,27,No Failure
2023-06-11 14:30:00,L48198,L,24.15000000000004,35.05000000000001,1291,58.6,29,No Failure
2023-06-11 14:45:00,L48199,L,24.15000000000004,35.150000000000034,1398,52.7,31,No Failure
2023-06-11 15:00:00,L48200,L,24.15000000000004,35.150000000000034,1372,57.7,33,No Failure
2023-06-11 15:15:00,M15881,M,24.15000000000004,35.05000000000001,1454,42.5,35,No Failure
2023-06-11 15:30:00,L48202,L,24.05000000000001,35.05000000000001,1515,36.5,38,No Failure
2023-06-11 15:45:00,L48203,L,24.05000000000001,35.150000000000034,1881,24.3,40,No Failure
2023-06-11 16:00:00,L48204,L,24.05000000000001,35.150000000000034,1711,29.9,42,No Failure
2023-06-11 16:15:00,L48205,L,24.05000000000001,35.150000000000034,1475,37.0,44,No Failure
2023-06-11 16:30:00,L48206,L,24.25,35.25,1512,36.8,46,No Failure
2023-06-11 16:45:00,M15887,M,24.15000000000004,35.25,1335,50.5,48,No Failure
2023-06-11 17:00:00,L48208,L,24.15000000000004,35.25,1472,39.9,51,No Failure
2023-06-11 17:15:00,M15889,M,24.05000000000001,35.150000000000034,1477,35.2,53,No Failure
2023-06-11 17:30:00,L48210,L,24.15000000000004,35.25,1760,28.4,56,No Failure
2023-06-11 17:45:00,L48211,L,24.25,35.35000000000002,1549,36.1,58,No Failure
2023-06-11 18:00:00,L48212,L,24.15000000000004,35.25,1648,34.0,60,No Failure
2023-06-11 18:15:00,H30447,H,24.25,35.35000000000002,1556,38.0,62,No Failure
2023-06-11 18:30:00,M15894,M,24.15000000000004,35.25,1958,19.1,67,No Failure
2023-06-11 18:45:00,L48215,L,24.25,35.25,1403,48.4,70,No Failure
2023-06-11 19:00:00,M15896,M,24.25,35.35000000000002,1684,31.4,72,No Failure
2023-06-11 19:15:00,H30451,H,24.25,35.35000000000002,1596,35.1,75,No Failure
2023-06-11 19:30:00,L48218,L,24.450000000000045,35.450000000000045,1498,41.1,80,No Failure
2023-06-11 19:45:00,L48219,L,24.55000000000001,35.55000000000001,1524,36.8,82,No Failure
2023-06-11 20:00:00,L48220,L,24.55000000000001,35.55000000000001,1502,43.9,84,No Failure
2023-06-11 20:15:00,L48221,L,24.450000000000045,35.450000000000045,1809,25.1,86,No Failure
2023-06-11 20:30:00,L48222,L,24.450000000000045,35.450000000000045,1542,37.4,88,No Failure
2023-06-11 20:45:00,L48223,L,24.350000000000023,35.450000000000045,1431,45.2,90,No Failure
2023-06-11 21:00:00,L48224,L,24.350000000000023,35.450000000000045,1512,43.6,92,No Failure
2023-06-11 21:15:00,H30459,H,24.25,35.35000000000002,1403,52.8,94,No Failure
2023-06-11 21:30:00,L48226,L,24.25,35.35000000000002,1331,47.8,99,No Failure
2023-06-11 21:45:00,M15907,M,24.450000000000045,35.55000000000001,1474,52.6,101,No Failure
2023-06-11 22:00:00,L48228,L,24.350000000000023,35.450000000000045,1607,33.5,104,No Failure
2023-06-11 22:15:00,L48229,L,24.350000000000023,35.450000000000045,1415,44.2,106,No Failure
2023-06-11 22:30:00,L48230,L,24.450000000000045,35.450000000000045,1671,28.8,108,No Failure
2023-06-11 22:45:00,L48231,L,24.450000000000045,35.55000000000001,1556,37.7,110,No Failure
2023-06-11 23:00:00,L48232,L,24.55000000000001,35.55000000000001,1927,23.9,112,No Failure
2023-06-11 23:15:00,M15913,M,24.55000000000001,35.55000000000001,1597,32.1,114,No Failure
2023-06-11 23:30:00,H30468,H,24.65000000000004,35.650000000000034,1627,30.5,117,No Failure
2023-06-11 23:45:00,L48235,L,24.65000000000004,35.650000000000034,1480,39.4,122,No Failure
2023-06-12 00:00:00,L48236,L,24.65000000000004,35.650000000000034,1565,39.5,124,No Failure
2023-06-12 00:15:00,L48237,L,24.65000000000004,35.650000000000034,1573,36.4,126,No Failure
2023-06-12 00:30:00,L48238,L,24.55000000000001,35.650000000000034,1605,31.3,128,No Failure
2023-06-12 00:45:00,M15919,M,24.55000000000001,35.75,1874,21.3,130,No Failure
2023-06-12 01:00:00,H30474,H,24.55000000000001,35.75,1424,53.8,133,No Failure
2023-06-12 01:15:00,L48241,L,24.55000000000001,35.75,1420,50.1,138,No Failure
2023-06-12 01:30:00,L48242,L,24.65000000000004,35.75,1372,49.0,140,No Failure
2023-06-12 01:45:00,M15923,M,24.65000000000004,35.650000000000034,1664,32.8,142,No Failure
2023-06-12 02:00:00,M15924,M,24.65000000000004,35.75,1409,44.3,145,No Failure
2023-06-12 02:15:00,L48245,L,24.65000000000004,35.75,1718,25.2,148,No Failure
2023-06-12 02:30:00,M15926,M,24.75,35.650000000000034,1544,40.3,150,No Failure
2023-06-12 02:45:00,L48247,L,24.75,35.650000000000034,1466,45.7,153,No Failure
2023-06-12 03:00:00,L48248,L,24.65000000000004,35.650000000000034,1394,47.7,155,No Failure
2023-06-12 03:15:00,M15929,M,24.75,35.650000000000034,1840,24.6,157,No Failure
2023-06-12 03:30:00,M15930,M,24.75,35.650000000000034,1477,37.2,160,No Failure
2023-06-12 03:45:00,L48251,L,24.75,35.650000000000034,1425,49.1,163,No Failure
2023-06-12 04:00:00,M15932,M,24.850000000000023,35.75,1414,46.2,165,No Failure
2023-06-12 04:15:00,L48253,L,24.850000000000023,35.650000000000034,1414,47.5,168,No Failure
2023-06-12 04:30:00,L48254,L,24.850000000000023,35.75,1595,31.7,170,No Failure
2023-06-12 04:45:00,H30489,H,24.75,35.650000000000034,1345,54.5,172,No Failure
2023-06-12 05:00:00,L48256,L,24.75,35.55000000000001,1653,35.9,177,No Failure
2023-06-12 05:15:00,L48257,L,24.65000000000004,35.450000000000045,1547,36.5,179,No Failure
2023-06-12 05:30:00,H30492,H,24.75,35.55000000000001,1656,30.8,181,No Failure
2023-06-12 05:45:00,L48259,L,24.850000000000023,35.55000000000001,1731,28.5,186,No Failure
2023-06-12 06:00:00,L48260,L,24.850000000000023,35.650000000000034,1774,28.0,188,No Failure
2023-06-12 06:15:00,L48261,L,24.850000000000023,35.650000000000034,1521,40.2,190,No Failure
2023-06-12 06:30:00,H30496,H,24.950000000000045,35.75,1420,39.8,192,No Failure
2023-06-12 06:45:00,L48263,L,24.850000000000023,35.650000000000034,1683,32.3,197,No Failure
2023-06-12 07:00:00,M15944,M,24.850000000000023,35.55000000000001,1498,47.1,199,No Failure
2023-06-12 07:15:00,L48265,L,24.850000000000023,35.650000000000034,1385,56.4,202,Overstrain Failure
2023-06-12 07:30:00,L48266,L,24.850000000000023,35.75,1455,49.0,204,No Failure
2023-06-12 07:45:00,H30501,H,24.75,35.650000000000034,1549,35.8,206,Tool Wear Failure
2023-06-12 08:00:00,M15948,M,24.75,35.650000000000034,1392,43.9,0,No Failure
2023-06-12 08:15:00,M15949,M,24.75,35.55000000000001,2008,17.5,3,No Failure
2023-06-12 08:30:00,L48270,L,24.75,35.55000000000001,1464,41.4,6,No Failure
2023-06-12 08:45:00,L48271,L,24.850000000000023,35.55000000000001,1447,46.4,8,No Failure
2023-06-12 09:00:00,M15952,M,24.75,35.450000000000045,1685,32.0,10,No Failure
2023-06-12 09:15:00,M15953,M,24.65000000000004,35.35000000000002,1443,39.2,13,No Failure
2023-06-12 09:30:00,L48274,L,24.75,35.35000000000002,1354,44.4,16,No Failure
2023-06-12 09:45:00,L48275,L,24.75,35.35000000000002,2721,9.3,18,Power Failure
2023-06-12 10:00:00,L48276,L,24.850000000000023,35.450000000000045,1680,35.8,20,No Failure
2023-06-12 10:15:00,H30511,H,24.75,35.35000000000002,1397,48.3,22,No Failure
2023-06-12 10:30:00,M15958,M,24.75,35.25,1521,37.9,27,No Failure
2023-06-12 10:45:00,M15959,M,24.65000000000004,35.25,1472,43.9,30,No Failure
2023-06-12 11:00:00,H30514,H,24.65000000000004,35.35000000000002,1695,30.0,33,No Failure
2023-06-12 11:15:00,H30515,H,24.55000000000001,35.35000000000002,1607,33.6,38,No Failure
2023-06-12 11:30:00,L48282,L,24.65000000000004,35.35000000000002,1347,54.8,43,No Failure
2023-06-12 11:45:00,M15963,M,24.55000000000001,35.25,1540,38.7,45,No Failure
2023-06-12 12:00:00,L48284,L,24.450000000000045,35.25,1389,42.7,48,No Failure
2023-06-12 12:15:00,M15965,M,24.450000000000045,35.35000000000002,1734,27.0,50,No Failure
2023-06-12 12:30:00,L48286,L,24.55000000000001,35.450000000000045,1540,38.6,53,No Failure
2023-06-12 12:45:00,M15967,M,24.55000000000001,35.35000000000002,1515,42.1,55,No Failure
2023-06-12 13:00:00,L48288,L,24.450000000000045,35.25,1504,45.8,58,No Failure
2023-06-12 13:15:00,L48289,L,24.450000000000045,35.35000000000002,1557,35.1,60,No Failure
2023-06-12 13:30:00,L48290,L,24.350000000000023,35.25,1292,52.5,62,No Failure
2023-06-12 13:45:00,H30525,H,24.350000000000023,35.25,1432,49.2,64,No Failure
2023-06-12 14:00:00,M15972,M,24.350000000000023,35.25,1350,55.6,69,No Failure
2023-06-12 14:15:00,M15973,M,24.450000000000045,35.25,1790,25.8,72,No Failure
2023-06-12 14:30:00,H30528,H,24.25,35.150000000000034,1540,37.4,75,No Failure
2023-06-12 14:45:00,M15975,M,24.25,35.150000000000034,2077,19.1,80,No Failure
2023-06-12 15:00:00,L48296,L,24.25,35.150000000000034,1487,37.5,83,No Failure
2023-06-12 15:15:00,L48297,L,24.350000000000023,35.25,1523,40.7,85,No Failure
2023-06-12 15:30:00,L48298,L,24.350000000000023,35.35000000000002,1443,41.8,87,No Failure
2023-06-12 15:45:00,L48299,L,24.350000000000023,35.35000000000002,1340,59.1,89,No Failure
2023-06-12 16:00:00,H30534,H,24.450000000000045,35.55000000000001,1654,31.0,91,No Failure
2023-06-12 16:15:00,L48301,L,24.450000000000045,35.450000000000045,1459,40.2,96,No Failure
2023-06-12 16:30:00,L48302,L,24.350000000000023,35.450000000000045,1541,38.5,98,No Failure
2023-06-12 16:45:00,H30537,H,24.450000000000045,35.55000000000001,1386,62.3,100,Power Failure
2023-06-12 17:00:00,M15984,M,24.55000000000001,35.650000000000034,1258,69.0,105,Power Failure
2023-06-12 17:15:00,M15985,M,24.55000000000001,35.650000000000034,1375,51.4,108,No Failure
2023-06-12 17:30:00,L48306,L,24.65000000000004,35.75,1706,30.8,111,No Failure
2023-06-12 17:45:00,M15987,M,24.55000000000001,35.650000000000034,1672,32.4,113,No Failure
2023-06-12 18:00:00,M15988,M,24.65000000000004,35.75,1843,25.2,116,No Failure
2023-06-12 18:15:00,L48309,L,24.55000000000001,35.75,1690,29.6,119,No Failure
2023-06-12 18:30:00,L48310,L,24.65000000000004,35.75,1413,46.5,121,No Failure
2023-06-12 18:45:00,L48311,L,24.65000000000004,35.75,1489,33.4,123,No Failure
2023-06-12 19:00:00,L48312,L,24.65000000000004,35.75,1271,61.4,125,No Failure
2023-06-12 19:15:00,M15993,M,24.65000000000004,35.75,1418,47.9,127,No Failure
2023-06-12 19:30:00,M15994,M,24.75,35.650000000000034,1426,50.7,130,No Failure
2023-06-12 19:45:00,L48315,L,24.75,35.75,1535,39.2,133,No Failure
2023-06-12 20:00:00,L48316,L,24.75,35.650000000000034,1557,38.1,135,No Failure
2023-06-12 20:15:00,L48317,L,24.75,35.650000000000034,1653,29.7,137,No Failure
2023-06-12 20:30:00,L48318,L,24.75,35.75,1435,41.6,139,No Failure
2023-06-12 20:45:00,M15999,M,24.850000000000023,35.75,1569,33.3,141,No Failure
2023-06-12 21:00:00,M16000,M,24.75,35.75,1385,44.8,144,No Failure
2023-06-12 21:15:00,L48321,L,24.850000000000023,35.75,1635,31.6,147,No Failure
2023-06-12 21:30:00,L48322,L,24.75,35.75,1423,43.9,149,No Failure
2023-06-12 21:45:00,L48323,L,24.850000000000023,35.75,1479,39.2,151,No Failure
2023-06-12 22:00:00,L48324,L,24.850000000000023,35.75,1296,69.1,153,Power Failure
2023-06-12 22:15:00,L48325,L,24.850000000000023,35.650000000000034,1553,33.3,155,No Failure
2023-06-12 22:30:00,L48326,L,24.850000000000023,35.75,1529,42.2,157,No Failure
2023-06-12 22:45:00,M16007,M,24.950000000000045,35.85000000000002,1690,25.6,159,No Failure
2023-06-12 23:00:00,L48328,L,24.950000000000045,35.85000000000002,1348,58.0,162,No Failure
2023-06-12 23:15:00,L48329,L,25.05000000000001,35.950000000000045,1446,38.5,164,No Failure
2023-06-12 23:30:00,L48330,L,24.950000000000045,35.75,1456,50.0,166,No Failure
2023-06-12 23:45:00,L48331,L,24.850000000000023,35.75,1350,47.7,168,No Failure
2023-06-13 00:00:00,L48332,L,24.950000000000045,35.75,1507,38.3,170,No Failure
2023-06-13 00:15:00,H30567,H,24.850000000000023,35.75,1448,45.6,172,No Failure
2023-06-13 00:30:00,L48334,L,24.75,35.75,1626,29.9,177,No Failure
2023-06-13 00:45:00,H30569,H,24.850000000000023,35.75,1846,27.3,179,No Failure
2023-06-13 01:00:00,H30570,H,24.850000000000023,35.650000000000034,1404,40.7,184,No Failure
2023-06-13 01:15:00,L48337,L,24.850000000000023,35.650000000000034,1583,37.2,189,No Failure
2023-06-13 01:30:00,L48338,L,24.850000000000023,35.75,1436,47.7,191,No Failure
2023-06-13 01:45:00,L48339,L,24.850000000000023,35.650000000000034,1609,35.6,193,No Failure
2023-06-13 02:00:00,H30574,H,24.850000000000023,35.55000000000001,1834,23.8,195,No Failure
2023-06-13 02:15:00,L48341,L,24.850000000000023,35.650000000000034,1316,61.2,200,Overstrain Failure
2023-06-13 02:30:00,L48342,L,24.75,35.650000000000034,1400,57.1,202,Overstrain Failure
2023-06-13 02:45:00,L48343,L,24.75,35.75,1367,47.1,204,No Failure
2023-06-13 03:00:00,L48344,L,24.950000000000045,35.950000000000045,1754,30.3,206,No Failure
2023-06-13 03:15:00,L48345,L,24.950000000000045,35.950000000000045,1487,34.6,208,No Failure
2023-06-13 03:30:00,M16026,M,24.950000000000045,35.950000000000045,1506,37.7,210,No Failure
2023-06-13 03:45:00,L48347,L,24.850000000000023,35.950000000000045,1362,52.5,213,Overstrain Failure
2023-06-13 04:00:00,L48348,L,24.950000000000045,35.950000000000045,1584,36.8,215,No Failure
2023-06-13 04:15:00,L48349,L,24.850000000000023,35.950000000000045,1355,43.7,217,No Failure
2023-06-13 04:30:00,M16030,M,24.950000000000045,35.950000000000045,1823,24.3,219,No Failure
2023-06-13 04:45:00,H30585,H,24.850000000000023,35.950000000000045,1517,41.4,222,No Failure
2023-06-13 05:00:00,L48352,L,24.950000000000045,35.950000000000045,1446,36.6,227,No Failure
2023-06-13 05:15:00,H30587,H,24.950000000000045,35.85000000000002,1559,38.8,229,No Failure
2023-06-13 05:30:00,M16034,M,24.950000000000045,35.950000000000045,1352,44.4,0,No Failure
2023-06-13 05:45:00,M16035,M,25.05000000000001,36.150000000000034,1578,37.8,3,No Failure
2023-06-13 06:00:00,M16036,M,25.05000000000001,36.150000000000034,1429,42.0,6,No Failure
2023-06-13 06:15:00,M16037,M,25.05000000000001,36.150000000000034,1604,39.4,9,No Failure
2023-06-13 06:30:00,L48358,L,25.15000000000004,36.35000000000002,1398,60.4,12,No Failure
2023-06-13 06:45:00,L48359,L,25.15000000000004,36.25,1441,43.4,14,No Failure
2023-06-13 07:00:00,H30594,H,25.15000000000004,36.25,1531,35.6,16,No Failure
2023-06-13 07:15:00,L48361,L,25.05000000000001,36.150000000000034,1379,52.1,21,No Failure
2023-06-13 07:30:00,L48362,L,25.15000000000004,36.150000000000034,1410,48.1,23,No Failure
2023-06-13 07:45:00,L48363,L,25.15000000000004,36.25,1513,40.5,25,No Failure
2023-06-13 08:00:00,L48364,L,25.15000000000004,36.35000000000002,1497,47.5,27,No Failure
2023-06-13 08:15:00,L48365,L,25.15000000000004,36.25,1491,46.5,29,No Failure
2023-06-13 08:30:00,L48366,L,25.15000000000004,36.25,1417,47.8,31,No Failure
2023-06-13 08:45:00,M16047,M,25.25,36.450000000000045,1522,38.0,33,No Failure
2023-06-13 09:00:00,L48368,L,25.15000000000004,36.25,1339,52.1,36,No Failure
2023-06-13 09:15:00,M16049,M,25.05000000000001,36.150000000000034,1794,27.5,38,No Failure
2023-06-13 09:30:00,L48370,L,25.05000000000001,36.25,1460,42.1,41,No Failure
2023-06-13 09:45:00,M16051,M,25.05000000000001,36.150000000000034,1776,28.0,43,No Failure
2023-06-13 10:00:00,M16052,M,25.05000000000001,36.150000000000034,1431,43.7,46,No Failure
2023-06-13 10:15:00,L48373,L,24.950000000000045,36.05000000000001,1347,50.8,49,No Failure
2023-06-13 10:30:00,M16054,M,24.850000000000023,35.950000000000045,1507,43.1,51,No Failure
2023-06-13 10:45:00,M16055,M,24.850000000000023,35.85000000000002,1408,47.9,54,No Failure
2023-06-13 11:00:00,M16056,M,24.850000000000023,35.75,1493,34.7,57,No Failure
2023-06-13 11:15:00,M16057,M,24.75,35.75,1441,47.6,60,No Failure
2023-06-13 11:30:00,H30612,H,24.75,35.75,1557,36.5,63,No Failure
2023-06-13 11:45:00,M16059,M,24.75,35.75,1979,20.4,68,No Failure
2023-06-13 12:00:00,M16060,M,24.75,35.85000000000002,1430,55.9,71,No Failure
2023-06-13 12:15:00,L48381,L,24.75,35.85000000000002,1658,41.0,74,No Failure
2023-06-13 12:30:00,M16062,M,24.850000000000023,35.950000000000045,1355,51.4,76,No Failure
2023-06-13 12:45:00,H30617,H,24.850000000000023,35.950000000000045,1410,47.6,79,No Failure
2023-06-13 13:00:00,L48384,L,24.75,35.85000000000002,1521,34.5,84,No Failure
2023-06-13 13:15:00,L48385,L,24.65000000000004,35.85000000000002,1371,54.5,86,No Failure
2023-06-13 13:30:00,H30620,H,24.75,35.85000000000002,1318,53.5,88,No Failure
2023-06-13 13:45:00,M16067,M,24.850000000000023,35.950000000000045,1573,34.9,93,No Failure
2023-06-13 14:00:00,L48388,L,24.850000000000023,35.950000000000045,1489,44.1,96,No Failure
2023-06-13 14:15:00,H30623,H,24.850000000000023,35.950000000000045,2540,13.3,98,No Failure
2023-06-13 14:30:00,L48390,L,24.850000000000023,35.950000000000045,1537,39.0,103,No Failure
2023-06-13 14:45:00,H30625,H,24.75,35.85000000000002,1416,46.9,105,No Failure
2023-06-13 15:00:00,L48392,L,24.75,35.75,1359,56.5,110,No Failure
2023-06-13 15:15:00,M16073,M,24.65000000000004,35.650000000000034,1551,38.9,112,No Failure
2023-06-13 15:30:00,M16074,M,24.65000000000004,35.650000000000034,1694,33.0,115,No Failure
